late_payments_90d,credit_history_years,oldest_account_age,open_credit_accounts,hard_inquiries_last_6m,debt_to_income,loan_to_income,delinquencies_last_12m,delinquency_ratio,utilization_to_income,default
0,12,13,10,3,0.37279314603911456,0.30210640372743597,2,0.2,1.617080456868603e-05,1
0,5,8,6,4,0.34677790840640865,0.5921298806810406,0,0.0,4.9374290029236914e-06,0
1,5,19,4,4,0.28113625548827703,0.28953941447026366,4,1.0,5.993265976540451e-06,1
3,2,16,11,1,0.11597323446574634,0.05861083427408096,0,0.0,5.6747360476634e-07,0
0,5,15,3,4,0.3904510021965221,0.13409369551901926,0,0.0,6.538335163561846e-06,0
1,9,21,3,4,0.09898302643613023,0.29661646840277006,1,0.3333333333333333,3.447608969405494e-06,0
1,18,2,7,0,0.30574256274260375,0.10070725557162685,1,0.14285714285714285,2.028119902065953e-06,0
1,13,12,7,1,1.4192679179486303,0.7902337920946402,0,0.0,4.466544828083093e-05,0
1,6,13,8,0,0.26413644861033847,0.25286390191918845,2,0.25,1.0823211033535729e-05,1
1,2,23,8,0,0.46962577330592775,0.6701226252833443,2,0.25,1.3846481494826992e-05,0
0,8,11,10,2,0.3565614954253909,0.24524847428620902,2,0.2,8.517502541277716e-06,0
0,8,13,7,0,0.5911416207647957,0.4474897526314065,0,0.0,6.647742015994341e-07,0
0,17,5,2,3,0.7204622623885764,0.055412784608422506,2,1.0,5.659349945029298e-06,0
1,10,19,10,2,0.2881785248764748,0.6291208622330654,0,0.0,8.86810214132876e-06,0
0,5,8,10,4,0.18423132504154655,0.02897576755970416,0,0.0,7.702313177164733e-06,0
1,15,20,5,1,0.3960619031300758,0.28850779966238704,1,0.2,9.990706323373361e-06,0
1,12,18,4,0,0.39526873740741664,0.6142739336080665,1,0.25,8.430762667821741e-06,0
1,12,4,2,5,0.2707030430130856,0.33369454857600195,1,0.5,3.4402981193401904e-06,1
3,15,6,10,3,0.2726786024695549,0.49877795256694085,0,0.0,5.983189700152099e-06,1
1,1,19,5,1,0.2053294250011507,0.25816016893350463,1,0.2,2.1724692842139605e-07,0
1,14,6,10,5,0.22017524400561736,0.09943327852820986,2,0.2,1.0750327735611755e-05,1
0,8,23,5,0,0.5182606440958597,0.33379690059192024,1,0.2,1.4784466284101517e-05,0
2,9,4,7,2,0.6118532646417318,0.49158802940385127,1,0.14285714285714285,1.1407213491013685e-05,0
1,18,10,7,2,0.5205691028961955,0.3543441040397485,0,0.0,1.2604648549568384e-05,0
0,3,22,4,2,0.031315022977852644,0.3042191382758679,1,0.25,8.625634569770402e-07,0
0,6,10,11,5,0.5700971961296141,0.29990588349857394,1,0.09090909090909091,8.467432937452407e-06,0
1,6,18,2,5,0.28389955722590887,0.3196623234700338,2,1.0,5.433498577684225e-06,1
1,19,4,10,3,0.3247472060576199,0.3936297327521807,2,0.2,8.33320867899191e-06,1
0,16,4,11,4,0.22376846897808023,0.05427186313409396,1,0.09090909090909091,7.082245712994517e-06,0
0,16,2,11,1,0.20645636486611973,0.15710963478608694,0,0.0,7.37391678599482e-06,0
0,15,11,6,1,1.126622541707338,1.3564440324314357,0,0.0,3.5252856615991953e-05,0
0,5,4,6,5,0.1719435553951795,0.1382259966311049,0,0.0,1.1930978275147145e-05,0
1,11,4,9,1,0.4567620556538739,0.2227684302875153,1,0.1111111111111111,3.0881337274785484e-06,0
0,15,16,8,1,0.564967143751397,0.425841387038303,1,0.125,7.1646941048458005e-06,0
0,9,22,11,2,0.910332112468418,0.6058960588867192,1,0.09090909090909091,1.8034441669972555e-05,0
3,3,9,8,3,0.37428536628565656,0.32709955824132614,0,0.0,8.225449290545003e-06,1
1,17,4,9,0,0.18192071066704962,0.13503102131640302,2,0.2222222222222222,1.6948518081567582e-06,0
0,7,24,2,4,0.3615095063721551,0.24681389047003938,2,1.0,1.3095507720387907e-05,1
2,9,14,8,3,0.31266823698709706,0.43494701711698947,0,0.0,5.958564442233765e-06,0
0,18,11,7,3,0.9872139713049743,0.5075240293869625,2,0.2857142857142857,8.130707641713757e-06,0
2,3,7,11,5,0.48432591333642055,0.6148030493280476,3,0.2727272727272727,2.842304384685549e-06,1
0,2,4,3,3,0.29574034011006345,0.8310551594376917,0,0.0,1.5675746767871954e-05,0
2,3,14,11,3,0.7069419001274952,0.4958953965354979,0,0.0,3.859911131074359e-06,0
1,18,16,7,4,0.2727679129418147,0.21854670837104845,1,0.14285714285714285,5.080489937939939e-06,0
0,18,13,4,2,0.47815011145120684,0.36983827911378725,1,0.25,7.497982775883689e-06,0
0,15,21,11,5,0.18053727175539552,0.2824034695479338,0,0.0,1.0584454340892654e-06,0
1,10,23,8,3,0.2879215239966886,0.46476624797341254,0,0.0,1.4422016610634843e-05,0
1,3,22,7,2,0.2853587174803267,0.10856956883513347,0,0.0,1.3302795884793441e-05,0
1,15,24,10,0,0.35945397665214995,0.46209902479366693,1,0.1,5.843466299073401e-06,0
0,9,8,7,4,0.32855200751344027,0.23545989242213106,0,0.0,4.174015662870405e-06,0
2,6,15,4,0,0.12005342394460114,0.5177815262962637,1,0.25,1.1138471273388946e-05,1
1,15,6,5,0,0.4756348336883873,0.35946505497436426,4,0.8,8.160787169165464e-06,1
1,14,23,8,0,0.3922268747068947,0.5684386482154395,2,0.25,1.1163714966041804e-05,0
2,3,16,9,1,0.06634862860900605,0.29051610827427693,2,0.2222222222222222,2.3297873862755545e-06,0
0,6,4,11,4,0.08184357252717707,0.3520337979972328,1,0.09090909090909091,1.8211474483616797e-06,0
1,5,17,8,3,0.5355250755376878,0.20008641500173166,3,0.375,1.6719873079176972e-05,1
0,11,19,3,2,0.15267705476034438,0.3877567834375258,0,0.0,8.911106334862395e-07,0
0,12,11,10,1,0.32675721216376696,0.41004909815348944,3,0.3,6.367952519480989e-06,0
1,18,4,9,1,0.22438391037033625,0.1428593728952139,4,0.4444444444444444,9.166129007146932e-06,1
0,17,8,7,0,0.39796214905401395,0.4303857645426668,2,0.2857142857142857,2.0438817887979728e-05,0
0,18,20,2,3,0.18976506452998568,0.6157389280275264,2,1.0,1.1218510133533596e-05,0
1,10,8,8,1,0.5369183745903381,0.12915355648005464,1,0.125,1.5972457862559555e-05,0
1,12,22,7,0,0.7099486692327711,0.5807787486651923,2,0.2857142857142857,1.5506337625650934e-05,0
1,13,15,11,5,0.5745065077754812,0.30025943124287696,2,0.18181818181818182,1.444395256498407e-05,1
0,16,7,10,5,0.4200240108873443,0.4434879708138097,1,0.1,1.0334487449588754e-05,0
3,6,11,9,5,0.5611375411341392,0.45303475019458106,1,0.1111111111111111,9.668910471699683e-06,1
2,8,23,9,3,0.40150790829257843,0.9432714342477273,1,0.1111111111111111,3.5856981330796157e-06,0
1,12,10,6,3,0.15606264729973163,0.29349178760453604,1,0.16666666666666666,1.6494286351559055e-07,0
1,3,20,8,2,0.24343315925559741,0.26126412877982585,0,0.0,1.1019032323720148e-05,0
1,7,23,2,3,0.3247796257927507,0.16213394823913185,0,0.0,4.920194797243082e-06,0
0,14,2,5,5,0.39370856574426555,0.5118472008695977,2,0.4,3.5572460854419625e-06,1
1,18,6,3,5,0.06314381072759022,0.45867959159293803,0,0.0,7.522173203993572e-06,0
2,2,16,11,0,0.3984091977165138,0.3977681417154872,2,0.18181818181818182,4.322813708400002e-07,0
1,11,6,7,1,0.0848335937167467,0.27617334781074737,0,0.0,2.1654608737136642e-05,0
0,6,14,6,0,0.31489595595464825,0.3598159097951764,0,0.0,6.095290456467402e-06,0
0,13,7,3,0,0.08257899690793896,0.30731552966004994,2,0.6666666666666666,8.328544259488735e-06,0
4,18,6,4,2,0.7172104991578618,0.7097828081136555,3,0.75,3.5835813835481855e-06,1
1,4,19,3,3,0.2541709805484403,0.16549469892415447,1,0.3333333333333333,2.9813603320315657e-07,0
3,6,10,5,0,0.4313558970202583,0.24068692637753603,0,0.0,4.484495559044725e-06,0
1,5,3,8,5,0.5715986075967026,0.5335262492596246,1,0.125,2.019814353393461e-06,0
1,8,14,7,5,0.10481147846655381,0.16180209801492373,0,0.0,4.327297251244622e-06,0
1,13,6,4,4,0.3257361907714565,0.5481419854512272,1,0.25,1.3239643670395904e-05,1
0,12,22,8,0,0.08026170476558274,0.5208450484095171,1,0.125,8.104983739727325e-06,0
1,16,15,11,0,0.44079491013250105,0.5868542045837231,0,0.0,2.2462103419338146e-05,0
3,16,13,9,4,0.10330721713723925,0.36552239533596426,0,0.0,8.640922968931665e-06,1
1,12,19,10,4,1.103407235292004,1.4035640845493946,0,0.0,3.525303120651487e-05,1
0,19,19,8,2,0.4663823531801615,0.4178013352540928,1,0.125,5.41307335847945e-06,0
2,1,7,9,5,0.30132632975832685,0.2319246662198607,2,0.2222222222222222,7.347427373819102e-06,1
0,16,17,4,2,0.03470527440795412,0.24625525311129468,1,0.25,4.847665575602725e-06,0
0,17,17,6,0,0.3857311360486271,0.5725572796476616,1,0.16666666666666666,9.365243588893088e-06,0
0,19,20,10,4,0.5391614966401111,0.3770272128140015,1,0.1,7.670832316142163e-06,0
0,15,10,9,5,0.19978368505779887,0.21164272855254485,0,0.0,1.8993910219468125e-06,0
1,2,21,11,1,0.35573760357660017,0.21152647646037065,0,0.0,1.3103203345947258e-05,0
1,18,7,4,0,0.3740318233503271,0.24946948486721046,0,0.0,2.053934326542734e-06,0
1,2,21,4,0,0.18283228887691375,0.11059333086687997,2,0.5,5.527467851614007e-06,0
0,17,10,2,5,0.1421383605308154,0.2617368875692212,2,1.0,3.3704254081106896e-06,1
0,17,16,8,3,1.1278700676988656,1.3393619769661236,2,0.25,4.6650987195975e-05,1
0,14,14,11,5,0.3985801609307719,0.31802908749831416,1,0.09090909090909091,1.1816034816351174e-06,0
1,6,7,8,5,0.8857735103803457,0.8423031009422896,1,0.125,1.1256997050049337e-06,0
0,7,14,8,5,0.838517857803494,0.8212642731100608,1,0.125,1.5609359269530256e-05,0
3,6,18,9,1,0.3719733066713335,0.3665740542822221,0,0.0,8.894596413845013e-06,0
0,14,7,7,3,0.25817743559199746,0.23550703806784817,2,0.2857142857142857,1.2176118907184095e-05,1
0,14,21,6,4,0.6646979438473302,0.19736684047392883,2,0.3333333333333333,7.781614439173619e-06,0
1,13,2,3,5,0.1026581706969281,0.442320407199582,2,0.6666666666666666,6.943913096220516e-06,1
0,5,18,7,0,0.5527308310050658,0.9218014970578674,0,0.0,1.9462469939945547e-05,0
1,12,3,8,2,0.24038554637729495,0.3169550775781201,3,0.375,7.38437415053864e-06,1
1,6,9,5,1,0.35495777895895597,0.2777760803612777,1,0.2,7.6113649159437925e-06,0
0,7,10,7,0,0.5332447611841118,0.03138917348521801,0,0.0,1.0928329680490545e-05,0
0,4,20,4,0,0.15626650807193446,0.10638903980413986,2,0.5,8.525458267907555e-07,0
0,17,2,2,0,0.40078686439165645,0.4443237149126528,0,0.0,2.9226725433070533e-06,0
1,14,3,4,1,0.2986507027078836,0.39478935074006216,1,0.25,9.924772144130349e-06,0
1,6,15,6,0,0.09361949045216149,0.43005467604001074,0,0.0,8.759164154522514e-06,0
0,14,17,9,2,0.47028579308113233,0.38741367727389797,1,0.1111111111111111,9.44813693807038e-06,0
2,16,19,7,1,0.3439780659522289,0.3061683394561679,0,0.0,1.0332571003841642e-05,0
0,9,9,10,4,0.2276181433241799,0.06579160489497485,0,0.0,2.6405941503597217e-06,0
0,9,6,4,0,0.33935463110876196,0.19312044330093933,1,0.25,7.927906925866077e-06,0
0,15,9,10,1,0.1441750543114418,0.40397026378382855,1,0.1,3.7394111121560343e-06,0
2,1,14,7,0,0.213467672826794,0.37466663469446154,0,0.0,1.0421479028435675e-05,0
2,3,2,7,3,0.087605550975178,0.39523475764946203,1,0.14285714285714285,3.7642091593467793e-06,1
1,12,11,4,1,0.24436697364663523,0.7306726731307696,3,0.75,2.398848326560991e-05,1
2,9,13,10,1,0.5736683279299855,0.031554485977469064,2,0.2,1.5777242988734533e-05,1
0,8,6,3,0,0.26407269876104056,0.2438399638831378,0,0.0,4.280032090993153e-06,0
1,9,10,5,3,0.4259155235669802,0.2957233664283592,0,0.0,1.7356754681676158e-05,0
1,18,22,11,1,0.299655183173537,0.3904538351794276,3,0.2727272727272727,1.8418354815633782e-05,1
0,13,16,10,4,0.12552839823006914,0.35849029012057726,1,0.1,1.8365913351286325e-06,0
1,19,3,3,4,0.5276480050530528,0.17309564160085925,1,0.3333333333333333,5.541931662997218e-06,1
1,19,16,7,5,0.30385681015359517,0.7821885091849441,4,0.5714285714285714,4.213920938404132e-06,1
0,18,13,2,5,0.47078644508981826,0.22259981923328548,0,0.0,1.1419449210574734e-05,0
0,18,3,6,4,0.3423969776987161,0.17077115695535322,2,0.3333333333333333,9.224853217907249e-06,1
1,9,21,5,0,0.4986324377891095,0.5873215170527888,2,0.4,2.3795858586273985e-05,1
2,6,24,9,4,0.23119777041685985,0.39595188468745335,1,0.1111111111111111,1.3953074958478032e-05,1
1,8,8,2,2,0.38855881209508214,0.3707281300994575,0,0.0,4.04336673665513e-06,0
2,13,17,9,5,0.2553077323268909,0.31756144074886805,2,0.2222222222222222,2.521658624097707e-06,1
0,4,13,2,4,0.2350951026364246,0.2344230278295442,0,0.0,5.639345934155977e-06,0
0,11,24,7,4,0.22951981206293798,0.22701183777375747,3,0.42857142857142855,6.006577672167277e-06,1
3,7,6,6,2,0.5291037553609163,0.28262801221280276,1,0.16666666666666666,2.281966735160778e-05,1
3,4,2,4,4,0.1984395593201426,0.3989034439341256,1,0.25,2.1495613136658377e-06,1
1,17,21,4,2,0.6004558482281664,0.4648620442357953,0,0.0,1.0639485034995426e-05,0
1,17,12,8,1,0.24030859486177433,0.20381080365148044,1,0.125,3.851109692682773e-06,0
0,1,20,7,3,0.3173961120443091,0.36908193387714366,2,0.2857142857142857,4.525727187283884e-06,0
1,11,11,6,2,0.3790194112650722,0.40187872066976466,1,0.16666666666666666,1.2269642779786563e-05,1
1,7,6,7,1,0.15766516731468108,0.0899478514517069,0,0.0,6.942540570821779e-06,0
0,18,17,5,4,1.009914018467261,1.6085381576755085,0,0.0,1.2192681510306475e-05,0
0,16,11,9,2,0.3490677653324067,0.34003072024277287,0,0.0,5.761219875150087e-06,0
3,14,18,3,0,0.4492647209526634,0.5708579702293393,2,0.6666666666666666,6.1453688065203884e-06,1
2,10,7,2,1,0.5684422768752707,0.7949559993894901,0,0.0,1.3100566892257871e-05,0
0,12,8,4,1,0.272478736808141,0.11069860685831452,1,0.25,6.772186715922413e-06,0
2,18,23,2,1,0.4275550638715249,0.4846124567258842,1,0.5,1.1246951860827624e-05,0
1,12,2,9,4,0.36112769226198665,0.8309678497524523,1,0.1111111111111111,1.0635196653145175e-05,1
1,19,5,6,5,0.5173544101430804,0.36452523764920935,3,0.5,8.20478549540359e-06,1
0,4,20,7,4,0.8721059596802242,0.8448265422843619,1,0.14285714285714285,1.8442538663616893e-05,0
1,17,20,3,4,0.3945484989312076,0.5063254275580578,1,0.3333333333333333,1.3680037845835572e-05,1
1,5,3,5,4,0.345229915943191,0.2505182612386262,1,0.2,8.250686029051149e-06,1
0,1,4,2,0,0.21783571423189535,0.288839105789007,3,1.5,1.237274721795278e-05,0
1,19,9,10,5,0.14514162979592563,0.381481563854638,2,0.2,4.251251680968995e-06,1
1,6,24,11,2,0.38242533462981754,0.10508062837683935,1,0.09090909090909091,1.7654803336259135e-05,1
2,17,8,6,3,0.43722477438823537,0.4809905404297517,1,0.16666666666666666,4.014609603465545e-06,1
2,18,18,7,0,0.6095857417952196,1.2561008243286802,1,0.14285714285714285,1.5980480982679513e-05,0
2,12,23,10,5,0.13648726033177647,0.08288200648445095,0,0.0,8.075146915299307e-07,0
1,4,21,9,3,1.1956198282543173,0.6887025801220596,0,0.0,2.6749947943174573e-05,0
1,11,16,10,2,0.18937695523351328,0.17764768573989403,2,0.2,4.05812654427615e-06,0
0,8,15,7,3,0.4010934740870317,0.5944998300850366,4,0.5714285714285714,1.0128648480199313e-05,1
0,15,17,7,5,0.43225832897222416,0.3683639704637793,0,0.0,6.496765350219836e-06,0
0,11,3,5,5,0.03675929299444016,0.266544483104056,2,0.4,1.044827772657626e-05,1
0,17,20,11,4,0.34402067862919905,0.664294845733698,0,0.0,2.1868028785800723e-06,0
1,19,16,9,5,0.30550627255817364,0.11481849797050978,3,0.3333333333333333,2.669431029326557e-06,1
1,4,8,5,2,0.32504192690277517,0.18302918089410744,0,0.0,1.0919573732747243e-05,0
0,10,4,6,4,0.09179454154408755,0.41773674930331567,3,0.5,1.4815952346152095e-05,1
0,14,10,7,1,0.18848451664040822,0.2693254166996374,0,0.0,1.316795303906401e-05,0
0,9,10,4,2,0.4497313520217772,0.5821488847571402,3,0.75,1.2560481994149766e-05,1
2,9,21,11,0,0.2639601860957985,0.38747239512140297,0,0.0,9.891683737603305e-06,0
0,19,9,9,5,0.32979589344679183,0.248850279607572,4,0.4444444444444444,1.6192359927329027e-05,1
0,15,14,11,3,0.839581346911782,0.43110802588340313,1,0.09090909090909091,1.2081834596310415e-05,0
1,17,13,11,4,0.25832412775520036,0.30586562795910976,1,0.09090909090909091,5.96051448486986e-06,1
1,14,9,10,1,0.42025712274359056,0.1658818277316792,0,0.0,4.554455390838241e-06,0
2,18,10,5,0,0.5470608889437892,0.4854604008151283,1,0.2,5.180132384344016e-06,0
1,13,8,3,0,0.31087401483394617,0.2307540532085564,2,0.6666666666666666,8.121946826688182e-06,0
2,11,10,11,2,0.4151333050748166,0.2616266256997179,2,0.18181818181818182,1.1250502145025541e-05,1
0,19,12,5,4,0.15530738152037668,0.3025138061215872,1,0.2,8.179365804721328e-06,0
1,14,21,3,3,0.4621130749646752,0.2162050469913286,1,0.3333333333333333,1.8575923338692195e-06,0
0,2,15,9,0,0.21701094117889,0.17142103911554937,2,0.2222222222222222,3.827554627909359e-06,0
1,2,22,4,0,0.5502923068694399,0.5999592675200959,1,0.25,1.2262830081522528e-05,0
3,4,24,9,0,0.9621544292478326,0.09320229494664696,1,0.1111111111111111,2.7049095531099353e-05,1
0,16,7,7,2,0.4023734830602915,0.10366248223574165,2,0.2857142857142857,2.0779842806067975e-06,0
4,8,17,2,4,0.36184325881572105,0.9245987645380055,1,0.5,1.5873897641069004e-05,1
0,1,10,9,5,0.34988626292246616,0.13223231427368637,0,0.0,1.3258652019284293e-05,0
2,3,11,6,3,0.10614921079277102,0.37720393556660253,2,0.3333333333333333,1.3507147046939967e-05,1
1,15,10,6,1,0.2458065656783381,0.39640568830202194,2,0.3333333333333333,8.582819748501188e-06,0
0,3,14,6,1,0.8874069791752285,0.5622145700855873,0,0.0,2.3581644882375958e-05,0
1,2,10,2,0,0.44308681824658736,0.431520648390966,1,0.5,5.6919526625606785e-06,0
2,13,22,5,4,0.2829901236207675,0.3251061450886228,1,0.2,1.7772847106825436e-05,1
1,7,20,2,0,0.28415601322272205,0.02783402302122066,0,0.0,7.48005495277795e-06,0
1,19,13,8,2,0.09309591760379136,0.2624224625260605,0,0.0,4.315209355308908e-06,0
1,3,15,8,4,0.17579639954878062,0.2895330688720263,1,0.125,7.139310838089453e-06,1
2,6,23,8,0,0.4819489019816191,0.5084928029251149,0,0.0,6.380501299131477e-06,0
1,1,13,9,1,0.3465693232360342,0.7306429882851001,2,0.2222222222222222,5.458671582128432e-06,0
2,10,24,4,3,0.24702946819314722,0.37799295062680993,0,0.0,4.40743566776775e-06,0
0,7,24,9,5,0.5131735260514249,0.7792785355591522,2,0.2222222222222222,3.2587899235297165e-05,1
0,12,5,5,5,0.300365103442528,0.22230814009878422,0,0.0,1.3180819554006064e-05,0
0,18,14,2,5,0.22454455705626303,0.44389148261443273,0,0.0,7.28672150043077e-06,0
0,18,2,9,2,0.3543514605118918,0.2785158041172342,2,0.2222222222222222,8.10832226028799e-06,0
0,17,7,11,1,0.28606982210521004,0.33141577981721154,1,0.09090909090909091,2.31389826667312e-06,0
1,8,8,7,5,0.44993775132485575,0.15598705214210173,1,0.14285714285714285,4.04083754454025e-06,1
0,4,9,10,5,0.49174834771834147,0.4275444260047637,2,0.2,6.990471445200595e-06,1
0,17,11,5,1,0.28197871541609426,0.1701405377207526,1,0.2,5.4642952392199335e-06,0
2,17,12,9,0,0.23056198086402624,0.3038662458735368,1,0.1111111111111111,1.0022546721319927e-05,0
2,14,14,6,3,0.1329996718650774,0.07156789049915789,4,0.6666666666666666,1.0481326491746189e-05,1
1,15,10,10,4,1.0901245189682816,2.319937233492751,2,0.2,4.310760322322013e-05,1
0,4,21,7,1,0.5371415565424756,0.536361613181299,5,0.7142857142857143,9.48489218715747e-06,1
0,6,7,3,4,1.1163007006101617,0.06209190724681666,4,1.3333333333333333,9.580678003911667e-06,1
0,5,5,4,4,0.20620220315429577,0.10447733013869273,2,0.5,1.0734356019819295e-05,1
1,14,7,6,3,0.41704051496388633,0.6790227989079849,2,0.3333333333333333,2.201444224338907e-05,1
1,16,14,11,1,0.5555551878893283,0.641585157316247,3,0.2727272727272727,5.0725942211262465e-06,1
1,12,17,5,0,0.3331395086510356,0.29581709836994474,3,0.6,7.136901749005657e-06,1
1,13,10,4,4,0.2181213710347597,0.23693545232403532,0,0.0,7.785644251247061e-06,0
1,1,20,8,2,0.5320860067708278,0.6284248586774216,0,0.0,1.4422623870618555e-05,0
1,9,21,6,3,0.5803925780717425,0.4704873291572101,0,0.0,1.4338790421977854e-05,0
0,1,10,9,4,0.7103195396365128,0.44299332084035664,0,0.0,9.977646851453978e-07,0
0,5,21,2,5,0.24698418789559498,0.4228619750896949,1,0.5,1.4102542669066778e-06,0
1,12,8,11,0,0.31537141929284235,0.49335253360128456,0,0.0,5.282464080756617e-06,0
1,15,18,6,5,0.7421288792853903,1.100271526097147,2,0.3333333333333333,2.7194593166493107e-05,1
1,5,22,5,3,0.09091278132521781,0.3293038695947164,3,0.6,3.694773275812986e-06,1
2,3,18,11,4,0.03675138640367745,0.2754557493267218,0,0.0,1.531307766819894e-05,1
1,18,4,6,1,1.3186115356866357,0.530394238861148,1,0.16666666666666666,3.649337647311503e-05,0
1,10,4,9,4,0.28191074177536846,0.1872292091698211,1,0.1111111111111111,6.940000415782731e-06,1
1,17,23,7,1,0.25578944067850834,0.26560014143042493,0,0.0,4.591796567235971e-06,0
0,18,18,7,0,0.20823607258819796,0.51243552614899,0,0.0,6.071708140485525e-06,0
0,10,6,4,3,0.039878915593340586,0.5336416444929166,3,0.75,8.615924926409613e-06,1
1,9,8,2,0,0.6787054907078467,0.5108857310681989,0,0.0,8.268941004723363e-06,0
0,8,11,7,4,0.3131751823032913,0.5380015086844372,1,0.14285714285714285,1.3064732978180872e-05,0
0,1,20,4,3,0.9626344734065817,0.2488162356323987,1,0.25,9.661632454618663e-06,0
1,12,2,10,1,0.2131150776459895,0.23311053382114597,1,0.1,5.429703620194215e-07,0
2,7,19,8,2,0.45714512510842,0.0782007265074155,0,0.0,1.3653881072947812e-05,1
1,7,10,9,2,0.5779166050617035,0.32116372140305893,2,0.2222222222222222,1.012397170852258e-05,1
0,1,19,6,1,0.21860493521524882,0.17333902185875802,1,0.16666666666666666,2.875561892865597e-06,0
